CodigoContexto;CodigoFraccion;CodigoMuestra;CodigoTaxon;CodigoYacimiento;Conservacion;CulturaContexto;Divisor;Especie;esTaxonSQLFastUUID;Familia;FaseContexto;Fragmentos;Genero;GrupoTaxon;Identificacion;Individuos;LabelResto;ListaTerritorios;MultiFrag;MultiIndi;MultiNMI;Multiplicador;NMI;NombreCientifico;Observaciones;TAQContexto;TaxonAnalitica1;TaxonAnalitica1Etiqueta;TaxonAnalitica2;TaxonAnalitica2Etiqueta;TaxonAnalitica3;TaxonAnalitica3Etiqueta;TipoTaxon;TPQContexto
192;f-0,25mm;192-A9;HOVUL;AYU;Carbonizado;Primer Hierro;2;Hordeum vulgare;1;Poaceae;II;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Hordeum vulgare;;-700;;;;;;;Semilla;-900
192;f-0,25mm;192-A9;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;0;Poaceae;II;;Poaceae;Silvestres;;2;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Poaceae;;-700;;;;;;;Semilla;-900
163;f-0,25mm;163-C3;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;II;;Rumex;Silvestres;;1;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Rumex sp.;;-700;;;;;;;Semilla;-900
163;f-0,25mm;163-C1;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;1;Poaceae;II;;Poaceae;Silvestres;;2;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Poaceae;;-700;;;;;;;Semilla;-900
206;f-0,25mm;206-B4;TRADD;AYU;Carbonizado;Primer Hierro;2;"Triticum aestivum
Triticum durum";1;Poaceae;II;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Triticum aestivum/durum;;-700;;;;;;;Semilla;-900
206;f-0,25mm;206-B4;HOTR;AYU;Carbonizado;Primer Hierro;2;"Hordeum
Triticum ";0;Poaceae;II;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;0,5;Hordeum/Triticum;;-700;;;;;;;Semilla;-900
79;f-0,25mm;79-A2;CIARI;AYU;Carbonizado;Primer Hierro;2;Cicer arietinum;1;Fabaceae;IV;;Cicer;Leguminosas;;1;"Cicer arietinum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Cicer arietinum;;-700;;;;;;;Semilla;-900
180;f-0,25mm;180-A3;INDET;AYU;Carbonizado;Primer Hierro;2;Indeterminata ;0;Indeterminata;IV;2;Indeterminata;Silvestres;;;"Indeterminata ; Cáscara carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;1;Indeterminata;;-700;;;;;;;Cáscara;-900
201;f-0,25mm;201-Sin Cuadro;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;0;Poaceae;IV;;Poaceae;Silvestres;;2;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Poaceae;;-700;;;;;;;Semilla;-900
201;f-0,25mm;201-Sin Cuadro;MALV;AYU;Carbonizado;Primer Hierro;2;Malva sp.;1;Malvaceae;IV;;Malva;Silvestres;;1;"Malva sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Malva sp.;;-700;;;;;;;Semilla;-900
201;f-0,25mm;201-Sin Cuadro;LOTEM;AYU;Carbonizado;Primer Hierro;2;Lolium temulentum;1;Poaceae;IV;;Lolium;Silvestres;;1;"Lolium temulentum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Lolium temulentum;;-700;;;;;;;Semilla;-900
201;f-0,25mm;201-Sin Cuadro;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;IV;;Rumex;Silvestres;;1;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Rumex sp.;;-700;;;;;;;Semilla;-900
68;f-0,25mm;68-A1;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;IV;;Rumex;Silvestres;;1;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Rumex sp.;;-700;;;;;;;Semilla;-900
68;f-0,25mm;68-A1;HOTR;AYU;Carbonizado;Primer Hierro;2;"Hordeum
Triticum ";1;Poaceae;IV;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;0,5;Hordeum/Triticum;;-700;;;;;;;Semilla;-900
68;f-0,25mm;68-A2;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;IV;;Rumex;Silvestres;;1;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Rumex sp.;;-700;;;;;;;Semilla;-900
68;f-0,25mm;68-A2;POGON;AYU;Carbonizado;Primer Hierro;2;Polygonaceae ;0;Polygonaceae;IV;;Polygonaceae;Silvestres;;1;"Polygonaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Polygonaceae;;-700;;;;;;;Semilla;-900
68;f-0,25mm;68-C3;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;IV;;Rumex;Silvestres;;2;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Rumex sp.;;-700;;;;;;;Semilla;-900
68;f-0,25mm;68-D1;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;IV;;Rumex;Silvestres;;1;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Rumex sp.;;-700;;;;;;;Semilla;-900
68;f-0,25mm;68-C1;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;IV;;Rumex;Silvestres;;1;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Rumex sp.;;-700;;;;;;;Semilla;-900
68;f-0,25mm;68-A3;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;IV;;Rumex;Silvestres;;3;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;3;3;1;3;Rumex sp.;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;TRADD;AYU;Carbonizado;Primer Hierro;2;"Triticum aestivum
Triticum durum";1;Poaceae;IV;;Triticum;Cereales;;5;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;5;5;1;5;Triticum aestivum/durum;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;TRIT;AYU;Carbonizado;Primer Hierro;2;Triticum sp.;0;Poaceae;IV;;Triticum;Cereales;;6;"Triticum sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;6;6;1;6;Triticum sp.;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;HOTR;AYU;Carbonizado;Primer Hierro;2;"Hordeum
Triticum ";0;Poaceae;IV;2;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;1;Hordeum/Triticum;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;MALV;AYU;Carbonizado;Primer Hierro;2;Malva sp.;1;Malvaceae;IV;;Malva;Silvestres;;5;"Malva sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;5;5;1;5;Malva sp.;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;0;Poaceae;IV;;Poaceae;Silvestres;;2;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Poaceae;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;INDET;AYU;Carbonizado;Primer Hierro;2;Indeterminata ;0;Indeterminata;IV;2;Indeterminata;Silvestres;;;"Indeterminata ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;1;Indeterminata;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;TAEN;AYU;Carbonizado;Primer Hierro;2;Taeniatherum caput-medusae;1;Poaceae;IV;;Taeniatherum;Silvestres;;2;"Taeniatherum caput-medusae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Taeniatherum caput-medusae;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;IV;;Rumex;Silvestres;;2;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Rumex sp.;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;QUER;AYU;Carbonizado;Primer Hierro;2;Quercus sp.;1;Fagaceae;IV;;Quercus;Frutos recolectados;;1;"Quercus sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Quercus sp.;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;MEDI;AYU;Carbonizado;Primer Hierro;2;Medicago sp.;1;Fabaceae;IV;;Medicago;Silvestres;;4;"Medicago sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;4;4;1;4;Medicago sp.;;-700;;;;;;;Semilla;-900
175;f-0,25mm;175-Sin Cuadro;ISOE;AYU;Mineralizado;Primer Hierro;2;Isoetes sp.;1;Isoetaceae;IV;;Isoetes;Silvestres;;6;"Isoetes sp. ; Espora min.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;6;6;1;6;Isoetes sp.;;-700;;;;;;;Espora;-900
66;f-0,25mm;66-I8;GLEB;AYU;Carbonizado;Primer Hierro;2;Glebionis sp.;1;Asteraceae;III;;Glebionis;Silvestres;;1;"Glebionis sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Glebionis sp.;;-700;;;;;;;Semilla;-900
66;f-0,25mm;66-I8;SHARV;AYU;Carbonizado;Primer Hierro;2;Sherardia arvensis;1;Rubiaceae;III;;Sherardia;Silvestres;;1;"Sherardia arvensis ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Sherardia arvensis;;-700;;;;;;;Semilla;-900
154;f-0,25mm;154-A2;MEDI;AYU;Carbonizado;Primer Hierro;2;Medicago sp.;1;Fabaceae;III;;Medicago;Silvestres;;1;"Medicago sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Medicago sp.;;-700;;;;;;;Semilla;-900
66;f-0,25mm;66-G1;HOVUL;AYU;Carbonizado;Primer Hierro;2;Hordeum vulgare;1;Poaceae;III;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Hordeum vulgare;;-700;;;;;;;Semilla;-900
66;f-0,25mm;66-F6;HOVUL;AYU;Carbonizado;Primer Hierro;2;Hordeum vulgare;1;Poaceae;III;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Hordeum vulgare;;-700;;;;;;;Semilla;-900
66;f-0,25mm;66-F6;HOTR;AYU;Carbonizado;Primer Hierro;2;"Hordeum
Triticum ";0;Poaceae;III;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;0,5;Hordeum/Triticum;;-700;;;;;;;Semilla;-900
66;f-0,25mm;66-D5;TAEN;AYU;Carbonizado;Primer Hierro;2;Taeniatherum caput-medusae;1;Poaceae;III;;Taeniatherum;Silvestres;;1;"Taeniatherum caput-medusae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Taeniatherum caput-medusae;;-700;;;;;;;Semilla;-900
66;f-0,25mm;66-K7;MALV;AYU;Carbonizado;Primer Hierro;2;Malva sp.;1;Malvaceae;III;;Malva;Silvestres;;2;"Malva sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Malva sp.;;-700;;;;;;;Semilla;-900
66;f-0,25mm;66-K6;INDET;AYU;Carbonizado;Primer Hierro;2;Indeterminata ;0;Indeterminata;III;;Indeterminata;Silvestres;;1;"Indeterminata ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Indeterminata;;-700;;;;;;;Semilla;-900
66;f-0,25mm;66-J13;ISOE;AYU;Mineralizado;Primer Hierro;2;Isoetes sp.;1;Isoetaceae;III;;Isoetes;Silvestres;;1;"Isoetes sp. ; Espora min.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Isoetes sp.;;-700;;;;;;;Espora;-900
66;f-0,25mm;66-J9;MALV;AYU;Carbonizado;Primer Hierro;2;Malva sp.;1;Malvaceae;III;;Malva;Silvestres;;1;"Malva sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Malva sp.;;-700;;;;;;;Semilla;-900
154;f-0,25mm;154-B1;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;1;Poaceae;III;1;Poaceae;Silvestres;;;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;0,5;Poaceae;;-700;;;;;;;Semilla;-900
105;f-0,25mm;105-B5;HOVUL;AYU;Carbonizado;Primer Hierro;2;Hordeum vulgare;1;Poaceae;III;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Hordeum vulgare;;-700;;;;;;;Semilla;-900
105;f-0,25mm;105-B5;SILE;AYU;Carbonizado;Primer Hierro;2;Silene sp.;1;Caryophyllaceae;III;;Silene;Silvestres;;1;"Silene sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Silene sp.;;-700;;;;;;;Semilla;-900
105;f-0,25mm;105-B1;HOVUL;AYU;Carbonizado;Primer Hierro;2;Hordeum vulgare;1;Poaceae;III;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Hordeum vulgare;;-700;;;;;;;Semilla;-900
105;f-0,25mm;105-B1;HOTR;AYU;Carbonizado;Primer Hierro;2;"Hordeum
Triticum ";0;Poaceae;III;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;0,5;Hordeum/Triticum;;-700;;;;;;;Semilla;-900
105;f-0,25mm;105-B1;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;0;Poaceae;III;;Poaceae;Silvestres;;1;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Poaceae;;-700;;;;;;;Semilla;-900
105;f-0,25mm;105-B1;POGON;AYU;Carbonizado;Primer Hierro;2;Polygonaceae ;1;Polygonaceae;III;;Polygonaceae;Silvestres;;1;"Polygonaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Polygonaceae;;-700;;;;;;;Semilla;-900
105;f-0,25mm;105-B1;INDET;AYU;Carbonizado;Primer Hierro;2;Indeterminata ;0;Indeterminata;III;;Indeterminata;Silvestres;;1;"Indeterminata ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Indeterminata;;-700;;;;;;;Semilla;-900
105;f-0,25mm;105-A3;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;1;Poaceae;III;;Poaceae;Silvestres;;1;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Poaceae;;-700;;;;;;;Semilla;-900
110;f-0,25mm;110-D4;MALV;AYU;Carbonizado;Primer Hierro;2;Malva sp.;1;Malvaceae;III;;Malva;Silvestres;;1;"Malva sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Malva sp.;;-700;;;;;;;Semilla;-900
110;f-0,25mm;110-D4;ISOE;AYU;Mineralizado;Primer Hierro;2;Isoetes sp.;1;Isoetaceae;III;;Isoetes;Silvestres;;1;"Isoetes sp. ; Semilla min.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Isoetes sp.;;-700;;;;;;;Semilla;-900
96;f-0,25mm;96-B4;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;1;Poaceae;III;;Poaceae;Silvestres;;1;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Poaceae;;-700;;;;;;;Semilla;-900
66;f-0,25mm;66-C10;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;1;Poaceae;III;;Poaceae;Silvestres;;1;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Poaceae;;-700;;;;;;;Semilla;-900
66;f-0,25mm;66-C7;HOVUL;AYU;Carbonizado;Primer Hierro;2;Hordeum vulgare;1;Poaceae;III;;Hordeum;Cereales;;1;"Hordeum vulgare ; Raquis: Segmento carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Hordeum vulgare;;-700;;;;;;;Raquis: Segmento;-900
200;f-0,25mm;200-B1;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;1;Poaceae;III;;Poaceae;Silvestres;;1;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Poaceae;;-700;;;;;;;Semilla;-900
114;f-0,25mm;114-A2;HOTR;AYU;Carbonizado;Primer Hierro;2;"Hordeum
Triticum ";1;Poaceae;III;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;0,5;Hordeum/Triticum;;-700;;;;;;;Semilla;-900
207;f-0,25mm;207-Sin cuadro;PHAL;AYU;Carbonizado;Primer Hierro;2;Phalaris sp.;1;Poaceae;III;;Phalaris;Silvestres;;5;"Phalaris sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;5;5;1;5;Phalaris sp.;;-700;;;;;;;Semilla;-900
207;f-0,25mm;207-Sin cuadro;GLEB;AYU;Carbonizado;Primer Hierro;2;Glebionis sp.;1;Asteraceae;III;;Glebionis;Silvestres;;3;"Glebionis sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;3;3;1;3;Glebionis sp.;;-700;;;;;;;Semilla;-900
85;f-0,25mm;85-A2;HOTR;AYU;Carbonizado;Primer Hierro;2;"Hordeum
Triticum ";1;Poaceae;III;2;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;1;Hordeum/Triticum;;-700;;;;;;;Semilla;-900
96;f-0,25mm;96-C3;HOVUS;AYU;Carbonizado;Primer Hierro;2;Hordeum vulgare;1;Poaceae;III;;Hordeum;Cereales;;1;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Hordeum vulgare ssp. vulgare;;-700;;;;;;;Semilla;-900
96;f-0,25mm;96-C3;HOTR;AYU;Carbonizado;Primer Hierro;2;"Hordeum
Triticum ";0;Poaceae;III;2;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;1;Hordeum/Triticum;;-700;;;;;;;Semilla;-900
96;f-0,25mm;96-C3;INDET;AYU;Carbonizado;Primer Hierro;2;Indeterminata ;0;Indeterminata;III;;Indeterminata;Silvestres;;1;"Indeterminata ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Indeterminata;;-700;;;;;;;Semilla;-900
98;f-0,25mm;98-B6;HOVUS;AYU;Carbonizado;Primer Hierro;2;Hordeum vulgare;1;Poaceae;III;;Hordeum;Cereales;;1;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Hordeum vulgare ssp. vulgare;;-700;;;;;;;Semilla;-900
105;f-0,25mm;105-C1;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;1;Poaceae;III;;Poaceae;Silvestres;;1;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Poaceae;;-700;;;;;;;Semilla;-900
85;f-0,25mm;85-A1;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;1;Poaceae;III;;Poaceae;Silvestres;;1;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Poaceae;;-700;;;;;;;Semilla;-900
179;f-0,25mm;179-Sin Cuadro;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;III;;Rumex;Silvestres;;3;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;3;3;1;3;Rumex sp.;;-700;;;;;;;Semilla;-900
179;f-0,25mm;179-Sin Cuadro;LOTEM;AYU;Carbonizado;Primer Hierro;2;Lolium temulentum;1;Poaceae;III;;Lolium;Silvestres;;2;"Lolium temulentum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Lolium temulentum;;-700;;;;;;;Semilla;-900
179;f-0,25mm;179-Sin Cuadro;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;0;Poaceae;III;;Poaceae;Silvestres;;2;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Poaceae;;-700;;;;;;;Semilla;-900
179;f-0,25mm;179-Sin Cuadro;HOTR;AYU;Carbonizado;Primer Hierro;2;"Hordeum
Triticum ";1;Poaceae;III;3;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;1,5;Hordeum/Triticum;;-700;;;;;;;Semilla;-900
160;f-0,25mm;160-B1;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;1;Poaceae;III;;Poaceae;Silvestres;;1;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Poaceae;;-700;;;;;;;Semilla;-900
100;f-0,25mm;100-F5;LOTEM;AYU;Carbonizado;Primer Hierro;2;Lolium temulentum;1;Poaceae;III;;Lolium;Silvestres;;1;"Lolium temulentum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Lolium temulentum;;-700;;;;;;;Semilla;-900
100;f-0,25mm;100-A5;CHEN;AYU;Carbonizado;Primer Hierro;2;Chenopodium sp.;1;Amaranthaceae;III;;Chenopodium;Silvestres;;1;"Chenopodium sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Chenopodium sp.;;-700;;;;;;;Semilla;-900
80;f-0,25mm;80-A1;INDET;AYU;Carbonizado;Primer Hierro;2;Indeterminata ;0;Indeterminata;III;1;Indeterminata;Silvestres;;;"Indeterminata ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;0,5;Indeterminata;;-700;;;;;;;Semilla;-900
195;f-0,25mm;195-Sin Cuadro;RUME;AYU;Carbonizado;Primer Hierro;2;Rumex sp.;1;Polygonaceae;III;;Rumex;Silvestres;;2;"Rumex sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;2;2;1;2;Rumex sp.;;-700;;;;;;;Semilla;-900
101;f-0,25mm;101-C6;LOTEM;AYU;Carbonizado;Primer Hierro;2;Lolium temulentum;1;Poaceae;III;;Lolium;Silvestres;;1;"Lolium temulentum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Lolium temulentum;;-700;;;;;;;Semilla;-900
106;f-0,25mm;106-C4;POACE;AYU;Carbonizado;Primer Hierro;2;Poaceae ;1;Poaceae;III;;Poaceae;Silvestres;;1;"Poaceae ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Poaceae;;-700;;;;;;;Semilla;-900
224;f-0,25mm;224-B2;MYCOM;AYU;Carbonizado;Primer Hierro;2;Myrtus communis;1;Myrtaceae;I;;Myrtus;Frutos recolectados;;1;"Myrtus communis ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Myrtus communis;;-700;;;;;;;Semilla;-900
101;f-0,25mm;101-A1;QUER;AYU;Carbonizado;Primer Hierro;2;Quercus sp.;1;Fagaceae;III;1;Quercus;Frutos recolectados;;;"Quercus sp. ; Fruto carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;0;0;1;0,5;Quercus sp.;;-700;;;;;;;Fruto;-900
224;f-0,25mm;224-B1;MALV;AYU;Carbonizado;Primer Hierro;2;Malva sp.;1;Malvaceae;I;;Malva;Silvestres;;1;"Malva sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
Extremadura
Tajo";0;1;1;1;1;Malva sp.;;-700;;;;;;;Semilla;-900
1024;f-0,25mm;1024-1;HOVUS;VIT;Carbonizado;;1;Hordeum vulgare;1;Poaceae;Ferro I;;Hordeum;Cereales;;30;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià
Serpis";0;30;30;1;30;Hordeum vulgare ssp. vulgare;;700;;;;;;;Semilla;800
